mode,prompt_type,id_,score
easy,simple,0,0.590877115726471
easy,simple,1,0.590877115726471
easy,simple,2,0.6495264768600464
easy,simple,3,0.6495264768600464
easy,simple,4,0.7736696004867554
easy,simple,5,0.7736696004867554
easy,simple,6,0.7252911329269409
easy,simple,7,0.7252911329269409
easy,simple,8,0.7456275820732117
easy,simple,9,0.7456275820732117
easy,simple,10,0.9044022560119629
easy,simple,11,0.9044022560119629
easy,simple,12,0.7969772219657898
easy,simple,13,0.7969772219657898
easy,simple,14,0.7049252986907959
easy,simple,15,0.7049252986907959
easy,simple,16,0.6404489874839783
easy,simple,17,0.6404489874839783
easy,simple,18,0.6855475306510925
easy,simple,19,0.6855475306510925
easy,simple,20,0.676151692867279
easy,simple,21,0.676151692867279
easy,simple,22,0.6953368782997131
easy,simple,23,0.6953368782997131
easy,simple,24,0.6993862390518188
easy,simple,25,0.6993862390518188
easy,simple,26,0.6550310254096985
easy,simple,27,0.6550310254096985
easy,simple,28,0.68644779920578
easy,simple,29,0.68644779920578
easy,simple,30,0.6265920996665955
easy,simple,31,0.6265920996665955
easy,simple,32,0.6103010773658752
easy,simple,33,0.6103010773658752
easy,simple,34,0.6855939626693726
easy,simple,35,0.6855939626693726
easy,simple,36,0.8251827955245972
easy,simple,37,0.8251827955245972
easy,simple,38,0.7770177125930786
easy,simple,39,0.7770177125930786
easy,simple,40,0.7508420944213867
easy,simple,41,0.7508420944213867
easy,simple,42,0.7768585681915283
easy,simple,43,0.7768585681915283
easy,simple,44,0.7079402208328247
easy,simple,45,0.7079402208328247
easy,simple,46,0.6277992129325867
easy,simple,47,0.6277992129325867
easy,simple,48,0.6599323749542236
easy,simple,49,0.6599323749542236
easy,simple,50,0.6743764877319336
easy,simple,51,0.6743764877319336
easy,action+layout,0,0.7085411548614502
easy,action+layout,1,0.6622729301452637
easy,action+layout,2,0.7508425712585449
easy,action+layout,3,0.7194668054580688
easy,action+layout,4,0.7722403407096863
easy,action+layout,5,0.6544317007064819
easy,action+layout,6,0.6845875978469849
easy,action+layout,7,0.6699739098548889
easy,action+layout,8,0.7352043390274048
easy,action+layout,9,0.6928206086158752
easy,action+layout,10,0.7318723201751709
easy,action+layout,11,0.8830894827842712
easy,action+layout,12,0.7887433767318726
easy,action+layout,13,0.7924247980117798
easy,action+layout,14,0.6598812937736511
easy,action+layout,15,0.6706336140632629
easy,action+layout,16,0.6186571717262268
easy,action+layout,17,0.6039305925369263
easy,action+layout,18,0.6817037463188171
easy,action+layout,19,0.7390744090080261
easy,action+layout,20,0.7538980841636658
easy,action+layout,21,0.6870630979537964
easy,action+layout,22,0.80250084400177
easy,action+layout,23,0.6883997917175293
easy,action+layout,24,0.6554900407791138
easy,action+layout,25,0.6581429243087769
easy,action+layout,26,0.6911771297454834
easy,action+layout,27,0.7883280515670776
easy,action+layout,28,0.6924262046813965
easy,action+layout,29,0.7991187572479248
easy,action+layout,30,0.6655604839324951
easy,action+layout,31,0.6380370855331421
easy,action+layout,32,0.6519761681556702
easy,action+layout,33,0.728874683380127
easy,action+layout,34,0.6725735664367676
easy,action+layout,35,0.7227686643600464
easy,action+layout,36,0.839874267578125
easy,action+layout,37,0.7576224207878113
easy,action+layout,38,0.7627283930778503
easy,action+layout,39,0.7791743278503418
easy,action+layout,40,0.7885431051254272
easy,action+layout,41,0.752428412437439
easy,action+layout,42,0.7998157739639282
easy,action+layout,43,0.7830379605293274
easy,action+layout,44,0.7013782262802124
easy,action+layout,45,0.6962497234344482
easy,action+layout,46,0.8458881378173828
easy,action+layout,47,0.5998218059539795
easy,action+layout,48,0.7087018489837646
easy,action+layout,49,0.6629534959793091
easy,action+layout,50,0.7170864343643188
easy,action+layout,51,0.698885977268219
easy,action+expression,0,0.6959817409515381
easy,action+expression,1,0.722672164440155
easy,action+expression,2,0.6195709109306335
easy,action+expression,3,0.6288971900939941
easy,action+expression,4,0.8033434152603149
easy,action+expression,5,0.9253960847854614
easy,action+expression,6,0.7367929816246033
easy,action+expression,7,0.7495660185813904
easy,action+expression,8,0.7305241823196411
easy,action+expression,9,0.7340461015701294
easy,action+expression,10,0.8641781806945801
easy,action+expression,11,0.8114626407623291
easy,action+expression,12,0.8272620439529419
easy,action+expression,13,0.8028054237365723
easy,action+expression,14,0.6919736862182617
easy,action+expression,15,0.7136377096176147
easy,action+expression,16,0.6371885538101196
easy,action+expression,17,0.6041741371154785
easy,action+expression,18,0.7765368223190308
easy,action+expression,19,0.6791695356369019
easy,action+expression,20,0.7651635408401489
easy,action+expression,21,0.720771074295044
easy,action+expression,22,0.6803737878799438
easy,action+expression,23,0.7294687628746033
easy,action+expression,24,0.586655855178833
easy,action+expression,25,0.7278002500534058
easy,action+expression,26,0.6793797016143799
easy,action+expression,27,0.6572452187538147
easy,action+expression,28,0.8073177337646484
easy,action+expression,29,0.8122054934501648
easy,action+expression,30,0.6541332006454468
easy,action+expression,31,0.6989070177078247
easy,action+expression,32,0.635269284248352
easy,action+expression,33,0.6270538568496704
easy,action+expression,34,0.6885466575622559
easy,action+expression,35,0.7003008127212524
easy,action+expression,36,0.8121726512908936
easy,action+expression,37,0.8377368450164795
easy,action+expression,38,0.8098758459091187
easy,action+expression,39,0.7853858470916748
easy,action+expression,40,0.7625741958618164
easy,action+expression,41,0.681402862071991
easy,action+expression,42,0.7651594281196594
easy,action+expression,43,0.8264478445053101
easy,action+expression,44,0.7068005204200745
easy,action+expression,45,0.7071272730827332
easy,action+expression,46,0.6117701530456543
easy,action+expression,47,0.6070571541786194
easy,action+expression,48,0.676901638507843
easy,action+expression,49,0.6819040775299072
easy,action+expression,50,0.6990802884101868
easy,action+expression,51,0.6535724997520447
easy,action+background,0,0.7287335991859436
easy,action+background,1,0.7446267604827881
easy,action+background,2,0.685627818107605
easy,action+background,3,0.7074742317199707
easy,action+background,4,0.8725343346595764
easy,action+background,5,0.8662214279174805
easy,action+background,6,0.6566240787506104
easy,action+background,7,0.6401503682136536
easy,action+background,8,0.6573504209518433
easy,action+background,9,0.7737258672714233
easy,action+background,10,0.8455869555473328
easy,action+background,11,0.766334593296051
easy,action+background,12,0.7302870154380798
easy,action+background,13,0.7978041768074036
easy,action+background,14,0.6863609552383423
easy,action+background,15,0.6206726431846619
easy,action+background,16,0.7111529111862183
easy,action+background,17,0.6232520937919617
easy,action+background,18,0.7173585891723633
easy,action+background,19,0.814163088798523
